alert_id,account_id,alert_type,risk_level,description,total_amount,transaction_count,time_window_hours,timestamp
STR-000203,STR206851,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",877601.24,96,2.433333333333333,2024-09-21 07:14:42
STR-000205,STR206851,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",859459.7699999999,94,2.4166666666666665,2024-09-21 07:15:42
STR-000206,STR206851,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",850057.5499999998,93,2.316666666666667,2024-09-21 07:21:42
STR-000209,STR206851,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",822541.5199999999,90,2.3,2024-09-21 07:22:42
STR-000210,STR206851,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",812981.01,89,2.283333333333333,2024-09-21 07:23:42
STR-000212,STR206851,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",795028.5999999997,87,2.2333333333333334,2024-09-21 07:26:42
STR-000213,STR206851,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",785877.2399999999,86,2.183333333333333,2024-09-21 07:29:42
STR-000215,STR206851,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",767021.7399999999,84,2.1666666666666665,2024-09-21 07:30:42
STR-000216,STR206851,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",757541.7599999999,83,2.05,2024-09-21 07:37:42
STR-000217,STR206851,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",748166.5499999999,82,2.033333333333333,2024-09-21 07:38:42
STR-000218,STR206851,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",738400.59,81,1.9833333333333334,2024-09-21 07:41:42
STR-000220,STR206851,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",720427.1499999998,79,1.95,2024-09-21 07:43:42
STR-000222,STR206851,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",702525.1199999999,77,1.8833333333333333,2024-09-21 07:47:42
STR-000224,STR206851,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",683942.4399999998,75,1.8666666666666667,2024-09-21 07:48:42
STR-000225,STR206851,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",675206.9099999999,74,1.85,2024-09-21 07:49:42
STR-000227,STR206851,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",656325.02,72,1.7666666666666666,2024-09-21 07:54:42
STR-000229,STR206851,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",637958.9699999999,70,1.6666666666666667,2024-09-21 08:00:42
STR-000230,STR206851,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",628829.0899999999,69,1.6333333333333333,2024-09-21 08:02:42
STR-000231,STR206851,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",619008.72,68,1.6,2024-09-21 08:04:42
STR-000232,STR206851,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",609745.5899999999,67,1.5333333333333334,2024-09-21 08:08:42
STR-000233,STR206851,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",600596.92,66,1.4833333333333334,2024-09-21 08:11:42
STR-000235,STR206851,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",582460.3,64,1.4666666666666666,2024-09-21 08:12:42
STR-000238,STR206851,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",555501.8799999999,61,1.4,2024-09-21 08:16:42
STR-000239,STR206851,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",546393.3099999999,60,1.3833333333333333,2024-09-21 08:17:42
STR-000240,STR206851,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",536818.8,59,1.3333333333333333,2024-09-21 08:20:42
STR-000242,STR206851,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",518678.60000000003,57,1.2833333333333334,2024-09-21 08:23:42
STR-000243,STR206851,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",509457.38000000006,56,1.2666666666666666,2024-09-21 08:24:42
STR-000244,STR206851,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",500911.53,55,1.25,2024-09-21 08:25:42
STR-000248,STR206851,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",463185.38,51,1.2333333333333334,2024-09-21 08:26:42
STR-000250,STR206851,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",444310.35,49,1.2,2024-09-21 08:28:42
STR-000251,STR206851,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",435344.73,48,1.1833333333333333,2024-09-21 08:29:42
STR-000253,STR206851,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",417786.31000000006,46,1.1333333333333333,2024-09-21 08:32:42
STR-000254,STR206851,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",408598.00000000006,45,1.1166666666666667,2024-09-21 08:33:42
STR-000256,STR206851,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",390350.1,43,1.0833333333333333,2024-09-21 08:35:42
STR-000258,STR206851,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",372533.53,41,1.0666666666666667,2024-09-21 08:36:42
STR-000259,STR206851,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",363890.05,40,1.05,2024-09-21 08:37:42
STR-000261,STR206851,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",346194.41000000003,38,0.9333333333333333,2024-09-21 08:44:42
STR-000262,STR206851,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",337437.43,37,0.9,2024-09-21 08:46:42
STR-000263,STR206851,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",328647.77,36,0.8833333333333333,2024-09-21 08:47:42
STR-000264,STR206851,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",319189.86,35,0.8666666666666667,2024-09-21 08:48:42
STR-000267,STR206851,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",292384.68000000005,32,0.8333333333333334,2024-09-21 08:50:42
STR-000270,STR206851,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",265753.79000000004,29,0.8166666666666667,2024-09-21 08:51:42
STR-000271,STR206851,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",256178.24999999997,28,0.7833333333333333,2024-09-21 08:53:42
STR-000272,STR206851,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",246291.72,27,0.75,2024-09-21 08:55:42
STR-000273,STR206851,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",237569.97999999998,26,0.7333333333333333,2024-09-21 08:56:42
STR-000274,STR206851,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",229027.24,25,0.7166666666666667,2024-09-21 08:57:42
STR-000275,STR206851,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",219378.87,24,0.6666666666666666,2024-09-21 09:00:42
STR-000276,STR206851,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",210823.65,23,0.6166666666666667,2024-09-21 09:03:42
STR-000277,STR206851,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",202058.49999999997,22,0.48333333333333334,2024-09-21 09:11:42
STR-000278,STR206851,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",192430.49,21,0.4166666666666667,2024-09-21 09:15:42
STR-000279,STR206851,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",182936.01999999996,20,0.4,2024-09-21 09:16:42
STR-000281,STR206851,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",165236.94,18,0.36666666666666664,2024-09-21 09:18:42
STR-000282,STR206851,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",155818.77,17,0.2833333333333333,2024-09-21 09:23:42
STR-000283,STR206851,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",146800.22999999998,16,0.26666666666666666,2024-09-21 09:24:42
STR-000285,STR206851,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",129433.49000000003,14,0.25,2024-09-21 09:25:42
STR-000287,STR206851,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",110786.14000000003,12,0.21666666666666667,2024-09-21 09:27:42
STR-000288,STR206851,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",101127.7,11,0.2,2024-09-21 09:28:42
STR-000290,STR206851,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",83510.69,9,0.16666666666666666,2024-09-21 09:30:42
STR-000292,STR206851,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",64660.219999999994,7,0.15,2024-09-21 09:31:42
STR-000294,STR206851,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",46059.60999999999,5,0.13333333333333333,2024-09-21 09:32:42
STR-000295,STR206851,UNDER_THRESHOLD_DEPOSITS,high,"Multiple deposits just under $10,000 threshold detected",36684.79,4,0.08333333333333333,2024-09-21 09:35:42
STR-000297,STR226935,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1383580.4899999998,150,3.9833333333333334,2024-03-12 08:33:52
STR-000298,STR226935,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1374190.93,149,3.9,2024-03-12 08:38:52
STR-000299,STR226935,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1364979.29,148,3.8833333333333333,2024-03-12 08:39:52
STR-000300,STR226935,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1356327.3099999998,147,3.8666666666666667,2024-03-12 08:40:52
STR-000301,STR226935,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1346991.22,146,3.85,2024-03-12 08:41:52
STR-000303,STR226935,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1328442.06,144,3.783333333333333,2024-03-12 08:45:52
STR-000305,STR226935,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1310607.79,142,3.7666666666666666,2024-03-12 08:46:52
STR-000306,STR226935,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1300715.0,141,3.75,2024-03-12 08:47:52
STR-000307,STR226935,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1290938.6999999997,140,3.7,2024-03-12 08:50:52
STR-000308,STR226935,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1281929.7699999998,139,3.683333333333333,2024-03-12 08:51:52
STR-000309,STR226935,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1272932.1199999999,138,3.65,2024-03-12 08:53:52
STR-000310,STR226935,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1263282.02,137,3.5833333333333335,2024-03-12 08:57:52
STR-000313,STR226935,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1236410.8599999999,134,3.566666666666667,2024-03-12 08:58:52
STR-000315,STR226935,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1218318.19,132,3.533333333333333,2024-03-12 09:00:52
STR-000317,STR226935,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1199554.47,130,3.3666666666666667,2024-03-12 09:10:52
STR-000318,STR226935,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1189711.1099999999,129,3.3333333333333335,2024-03-12 09:12:52
STR-000319,STR226935,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1180747.1400000001,128,3.316666666666667,2024-03-12 09:13:52
STR-000321,STR226935,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1162688.0499999998,126,3.3,2024-03-12 09:14:52
STR-000323,STR226935,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1144367.8299999998,124,3.25,2024-03-12 09:17:52
STR-000324,STR226935,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1135093.3199999998,123,3.2,2024-03-12 09:20:52
STR-000325,STR226935,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1126391.2799999998,122,3.183333333333333,2024-03-12 09:21:52
STR-000326,STR226935,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1117287.63,121,3.15,2024-03-12 09:23:52
STR-000327,STR226935,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1108552.3,120,3.1,2024-03-12 09:26:52
STR-000328,STR226935,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1099780.12,119,3.0833333333333335,2024-03-12 09:27:52
STR-000329,STR226935,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1090688.2799999998,118,3.066666666666667,2024-03-12 09:28:52
STR-000330,STR226935,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1081036.22,117,3.033333333333333,2024-03-12 09:30:52
STR-000331,STR226935,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1072217.3,116,2.9833333333333334,2024-03-12 09:33:52
STR-000333,STR226935,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1053704.82,114,2.966666666666667,2024-03-12 09:34:52
STR-000334,STR226935,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1044642.36,113,2.8833333333333333,2024-03-12 09:39:52
STR-000335,STR226935,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1035834.69,112,2.85,2024-03-12 09:41:52
STR-000336,STR226935,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1026905.9099999999,111,2.816666666666667,2024-03-12 09:43:52
STR-000337,STR226935,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1017703.58,110,2.7666666666666666,2024-03-12 09:46:52
STR-000338,STR226935,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1008122.84,109,2.75,2024-03-12 09:47:52
STR-000339,STR226935,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",999205.38,108,2.6666666666666665,2024-03-12 09:52:52
STR-000341,STR226935,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",980454.5399999999,106,2.65,2024-03-12 09:53:52
STR-000342,STR226935,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",971564.2799999999,105,2.55,2024-03-12 09:59:52
STR-000343,STR226935,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",962232.6499999999,104,2.533333333333333,2024-03-12 10:00:52
STR-000344,STR226935,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",952635.3799999999,103,2.5,2024-03-12 10:02:52
STR-000346,STR226935,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",934378.28,101,2.45,2024-03-12 10:05:52
STR-000347,STR226935,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",924674.71,100,2.4,2024-03-12 10:08:52
STR-000348,STR226935,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",915258.23,99,2.3833333333333333,2024-03-12 10:09:52
STR-000351,STR226935,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",888579.6799999999,96,2.3,2024-03-12 10:14:52
STR-000352,STR226935,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",878689.4199999999,95,2.25,2024-03-12 10:17:52
STR-000353,STR226935,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",868884.79,94,2.183333333333333,2024-03-12 10:21:52
STR-000354,STR226935,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",859181.9099999999,93,2.15,2024-03-12 10:23:52
STR-000355,STR226935,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",849557.86,92,2.1333333333333333,2024-03-12 10:24:52
STR-000357,STR226935,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",831916.6599999999,90,2.1166666666666667,2024-03-12 10:25:52
STR-000358,STR226935,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",822876.37,89,2.066666666666667,2024-03-12 10:28:52
STR-000360,STR226935,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",804300.99,87,2.05,2024-03-12 10:29:52
