tx_id,timestamp,sender_id,receiver_id,amount,tx_type,country,channel,pattern_type
TX79GSVPJZ2U,2024-01-04 19:54:14,NRM808446,STR757711,9051.05,cash,USA,branch,structuring
TXGFF1QU4SD6,2024-01-04 19:56:14,NRM555884,STR757711,9725.86,cash,USA,branch,structuring
TXBCYTJIO0UY,2024-01-04 19:57:14,NRM925622,STR757711,9612.87,cash,USA,ATM,structuring
TXNZJNVRGVNV,2024-01-04 19:59:14,NRM246413,STR757711,9849.78,cash,USA,ATM,structuring
TX2RK1VAOGE1,2024-01-04 19:59:14,NRM563246,STR757711,9491.6,cash,USA,ATM,structuring
TXESEWK3VGD3,2024-01-04 20:00:14,NRM892495,STR757711,9089.67,cash,USA,branch,structuring
TXW91HZR0C29,2024-01-04 20:00:39,NRM609597,NRM444207,78429.53,wire,Japan,online,layering
TXAQUUTBY3TU,2024-01-04 20:03:14,NRM188914,STR757711,9122.55,cash,USA,branch,structuring
TX364C8BUQ75,2024-01-04 20:03:14,NRM781453,STR757711,9206.31,cash,USA,ATM,structuring
TXQ5MR3CNWQT,2024-01-04 20:07:14,NRM179046,STR757711,9796.45,cash,USA,branch,structuring
TXKW6KF3E6L3,2024-01-04 20:07:14,NRM753425,STR757711,9764.19,cash,USA,branch,structuring
TX448BUPLPY8,2024-01-04 20:10:14,NRM903035,STR757711,9153.15,cash,USA,ATM,structuring
TXNS1J0RYY4G,2024-01-04 20:11:14,NRM724834,STR757711,8828.09,cash,USA,ATM,structuring
TX5ID6LGNJKV,2024-01-04 20:12:14,MUL959099,STR757711,8676.34,cash,USA,branch,structuring
TXCN9RKO5KJO,2024-01-04 20:14:14,NRM172792,STR757711,9532.44,cash,USA,branch,structuring
TX1KIBNCHN18,2024-01-04 20:16:14,HRK105814,STR757711,8724.02,cash,USA,ATM,structuring
TXI5IAUHPO9L,2024-01-04 20:16:14,NRM156802,STR757711,8769.32,cash,USA,branch,structuring
TXMUMOJEMH7X,2024-01-04 20:17:14,NRM930555,STR757711,9467.67,cash,USA,branch,structuring
TX5M5RVQEMAJ,2024-01-04 20:18:14,HRK452161,STR757711,9846.83,cash,USA,ATM,structuring
TXKA3NA9X5TB,2024-01-04 20:19:14,MUL121369,STR757711,9360.77,cash,USA,ATM,structuring
TXJX5TVGDQNK,2024-01-04 20:21:14,HRK387936,STR757711,9713.5,cash,USA,ATM,structuring
TXU542ZP03KM,2024-01-04 20:21:17,HRK890075,NRM872840,3187.03,ACH,France,ATM,normal
TXU3OCGUFGAP,2024-01-04 20:22:14,NRM831076,STR757711,9702.54,cash,USA,branch,structuring
TXBIOIODM9HR,2024-01-04 20:24:14,HRK674485,STR757711,9554.4,cash,USA,branch,structuring
TXASX6AKK9FM,2024-01-04 20:24:14,NRM707314,STR757711,8639.82,cash,USA,branch,structuring
TX85047V2HHA,2024-01-04 20:25:14,NRM555673,STR757711,9305.57,cash,USA,ATM,structuring
TXKTYPWO4L3F,2024-01-04 20:26:14,NRM351083,STR757711,9444.12,cash,USA,branch,structuring
TX886QY0GX66,2024-01-04 20:27:14,NRM216970,STR757711,8848.88,cash,USA,ATM,structuring
TXPNRB1YYPQS,2024-01-04 20:34:14,MUL309044,STR757711,8921.23,cash,USA,branch,structuring
TXNP8M4EN3LE,2024-01-04 20:35:14,NRM552248,STR757711,9725.8,cash,USA,ATM,structuring
TXR92B5FSY4S,2024-01-04 20:37:14,RNG824002,STR757711,8807.55,cash,USA,ATM,structuring
TXRAFM0EDVX4,2024-01-04 20:37:14,HRK148458,STR757711,9317.5,cash,USA,branch,structuring
TXWEJ236SD5E,2024-01-04 20:38:14,NRM459536,STR757711,8594.69,cash,USA,branch,structuring
TXWWY4Q7SLKU,2024-01-04 20:38:14,NRM213668,STR757711,9681.34,cash,USA,branch,structuring
TX4TTN0BCFRR,2024-01-04 20:42:14,HRK905819,STR757711,9730.93,cash,USA,ATM,structuring
TX6LV7TVLQKT,2024-01-04 20:42:14,NRM260265,STR757711,9473.03,cash,USA,branch,structuring
TXRLIZ6QAH58,2024-01-04 20:43:14,HRK245095,STR757711,8572.17,cash,USA,branch,structuring
TXEFXZFYCB70,2024-01-04 20:45:14,NRM314181,STR757711,9145.34,cash,USA,branch,structuring
TXBSQUGBSJ70,2024-01-04 20:47:14,NRM678856,STR757711,8615.34,cash,USA,ATM,structuring
TXH9NYYE3UBY,2024-01-04 20:48:14,RNG824042,STR757711,9289.98,cash,USA,ATM,structuring
TXENAB37JWYZ,2024-01-04 20:49:14,NRM609597,STR757711,9882.67,cash,USA,ATM,structuring
TX5HD662H8QQ,2024-01-04 20:51:14,NRM294851,STR757711,9276.61,cash,USA,branch,structuring
TX8DA2LEQ7FV,2024-01-04 20:53:14,STR464069,STR757711,8650.59,cash,USA,branch,structuring
TXRJVIEGV16S,2024-01-04 20:54:14,NRM913694,STR757711,9565.46,cash,USA,ATM,structuring
TXYBE1HOL6XB,2024-01-04 20:57:14,RNG824012,STR757711,8591.1,cash,USA,branch,structuring
TXAQ1L5GMPP5,2024-01-04 20:58:14,NRM417212,STR757711,9302.09,cash,USA,ATM,structuring
TXZFP8XX6FZ6,2024-01-04 20:58:14,NRM871711,STR757711,8632.27,cash,USA,branch,structuring
TXFE52M1ALCZ,2024-01-04 20:59:14,HRK703655,STR757711,9546.04,cash,USA,branch,structuring
TX5VLFPRLMI2,2024-01-04 21:00:14,NRM140115,STR757711,9189.22,cash,USA,ATM,structuring
TXH6E972OL96,2024-01-04 21:00:14,NRM575435,STR757711,9364.85,cash,USA,ATM,structuring
TX60B03M0AH9,2024-01-04 21:01:14,NRM523389,STR757711,9195.51,cash,USA,branch,structuring
TXC2N1KSQL7V,2024-01-04 21:02:14,NRM245051,STR757711,9407.56,cash,USA,branch,structuring
TXBFGAYI49CA,2024-01-04 21:05:56,NRM761759,HRK540552,152.42,wire,Germany,mobile,normal
TX8AVQ0TWNY2,2024-01-04 21:09:14,NRM234628,STR757711,8828.89,cash,USA,ATM,structuring
TXBZUKH97KZN,2024-01-04 21:12:14,HRK330080,STR757711,9561.31,cash,USA,ATM,structuring
TXBME72T7UVK,2024-01-04 21:14:14,NRM555673,STR757711,9242.2,cash,USA,branch,structuring
TXOORCPZJ66D,2024-01-04 21:14:14,NRM872246,STR757711,8933.49,cash,USA,branch,structuring
TX0EMEKFQQ01,2024-01-04 21:15:14,NRM428914,STR757711,9165.73,cash,USA,ATM,structuring
TXMDWFO4Y1ZR,2024-01-04 21:16:06,HRK888295,HRK854213,522.24,cash,USA,online,normal
TXJESMVCNHO8,2024-01-04 21:21:14,NRM804314,STR757711,9332.26,cash,USA,branch,structuring
TXD05QG1X1IE,2024-01-04 21:28:14,NRM208618,STR757711,9464.49,cash,USA,branch,structuring
TX8XCLCZ4R39,2024-01-04 21:30:14,HRK527398,STR757711,8857.89,cash,USA,branch,structuring
TXNJU8J31DQ9,2024-01-04 21:30:14,NRM870763,STR757711,9306.78,cash,USA,ATM,structuring
TXLS6BDKI7VN,2024-01-04 21:32:14,NRM872246,STR757711,9711.66,cash,USA,branch,structuring
TXNV1K5JXOJC,2024-01-04 21:34:14,NRM694731,STR757711,9598.79,cash,USA,ATM,structuring
TXEC53RNG3GZ,2024-01-04 21:34:14,HRK720644,STR757711,9128.45,cash,USA,ATM,structuring
TX2QR5VPWNHC,2024-01-04 21:35:14,NRM378361,STR757711,9506.78,cash,USA,ATM,structuring
TXRQDP2JF6GH,2024-01-04 21:38:14,NRM757924,STR757711,9579.53,cash,USA,branch,structuring
TXXNZMU732OK,2024-01-04 21:43:14,NRM108203,STR757711,9218.57,cash,USA,ATM,structuring
TX2DE1629090,2024-01-04 21:43:14,NRM338651,STR757711,8939.69,cash,USA,branch,structuring
TXUBXF0OX4W0,2024-01-04 21:45:14,NRM550770,STR757711,8641.4,cash,USA,branch,structuring
TXONJ5I407YG,2024-01-04 21:47:14,MUL549433,STR757711,9890.38,cash,USA,ATM,structuring
TXINWHW9RHGZ,2024-01-04 21:50:06,RNG824037,RNG824038,37322.18,wire,Cayman Islands,online,fraud_ring
TXEPC3UZH8RO,2024-01-04 21:50:14,NRM680097,STR757711,9019.11,cash,USA,ATM,structuring
TXK1WF7ZP682,2024-01-04 21:50:14,HRK233827,STR757711,8928.83,cash,USA,branch,structuring
TXN76ZQNSEWS,2024-01-04 21:52:14,NRM884309,STR757711,9181.05,cash,USA,ATM,structuring
TXA4BWDOJQQQ,2024-01-04 21:52:14,NRM348237,STR757711,9896.57,cash,USA,branch,structuring
TXE2W2IQKV8D,2024-01-04 21:53:14,NRM969693,STR757711,9471.66,cash,USA,ATM,structuring
TXD3WAU7LQS4,2024-01-04 21:54:14,NRM378517,STR757711,8612.94,cash,USA,branch,structuring
TX3P22LECVQ2,2024-01-04 21:55:14,NRM697347,STR757711,9269.38,cash,USA,branch,structuring
TXFL7LZHUXNZ,2024-01-04 21:58:14,NRM656116,STR757711,8545.7,cash,USA,ATM,structuring
TXIQ4AJEIMA7,2024-01-04 21:59:14,RNG824045,STR757711,9576.28,cash,USA,branch,structuring
TX7JCU6BUP2T,2024-01-04 22:00:14,NRM526156,STR757711,9413.11,cash,USA,branch,structuring
TXOHWKQX462A,2024-01-04 22:01:14,MUL442722,STR757711,9571.7,cash,USA,branch,structuring
TX8MOVQV3GOX,2024-01-04 22:02:14,NRM771088,STR757711,9596.59,cash,USA,branch,structuring
TX7Z91K64PN2,2024-01-04 22:03:14,NRM950155,STR757711,9576.99,cash,USA,branch,structuring
TXQL0SRWV1SR,2024-01-04 22:03:46,NRM865179,NRM544151,4562.82,check,South Africa,ATM,normal
TX87NO50PN43,2024-01-04 22:04:14,HRK891937,STR757711,9644.9,cash,USA,branch,structuring
TXKL9HQ0PU79,2024-01-04 22:11:14,HRK936912,STR757711,8681.07,cash,USA,branch,structuring
TXUISDEVLVJC,2024-01-04 22:12:14,NRM191161,STR757711,9518.84,cash,USA,branch,structuring
TXDLE71XE7WK,2024-01-04 22:14:14,NRM897549,STR757711,9620.83,cash,USA,ATM,structuring
TXPOTFDTKL5X,2024-01-04 22:14:14,NRM958179,STR757711,9264.72,cash,USA,ATM,structuring
TXZVCI5WEMKT,2024-01-04 22:17:14,NRM824586,STR757711,9693.07,cash,USA,branch,structuring
TX2OLA4QT6FV,2024-01-04 22:17:14,NRM694731,STR757711,9327.58,cash,USA,branch,structuring
TX8J6WW7HW2T,2024-01-04 22:18:14,NRM771088,STR757711,9255.79,cash,USA,ATM,structuring
TXVFCJA0K4PN,2024-01-04 22:21:14,NRM197923,STR757711,8853.46,cash,USA,ATM,structuring
TXFB7Q2KNJWH,2024-01-04 22:23:14,NRM595631,STR757711,9502.41,cash,USA,ATM,structuring
TX36VRWK5QPT,2024-01-04 22:24:14,HRK902784,STR757711,8691.55,cash,USA,branch,structuring
TXQN73JF2GCI,2024-01-04 22:26:14,NRM233470,STR757711,8767.65,cash,USA,ATM,structuring
TXUMICKAUFXM,2024-01-04 22:26:14,MUL259784,STR757711,8937.34,cash,USA,branch,structuring
TXSI32RKHHAT,2024-01-04 22:29:14,NRM853305,STR757711,9324.3,cash,USA,ATM,structuring
TXYR47SMM5BG,2024-01-04 22:29:14,NRM338968,STR757711,9854.95,cash,USA,ATM,structuring
TXBC8AFDHGML,2024-01-04 22:29:14,HRK539375,STR757711,9470.48,cash,USA,branch,structuring
TXUWJFF1W3OA,2024-01-04 22:31:14,NRM884309,STR757711,9127.73,cash,USA,branch,structuring
TXCBJSH4AZHX,2024-01-04 22:32:14,NRM377932,STR757711,9439.52,cash,USA,ATM,structuring
TXAY2BOCAEC6,2024-01-04 22:37:14,NRM225710,STR757711,9418.81,cash,USA,branch,structuring
TXJPJNAM8NF9,2024-01-04 22:39:14,NRM299312,STR757711,8761.7,cash,USA,ATM,structuring
TX2UBVNR064B,2024-01-04 22:39:14,RNG824007,STR757711,9325.23,cash,USA,ATM,structuring
TXR6R4DH2LCT,2024-01-04 22:41:14,NRM392136,STR757711,8582.16,cash,USA,branch,structuring
TX14BA0VAG69,2024-01-04 22:42:14,HRK720644,STR757711,9819.05,cash,USA,branch,structuring
TXLJ2CAEHCGP,2024-01-04 22:43:14,RNG824042,STR757711,9774.65,cash,USA,branch,structuring
TXHGDXY6WP6Q,2024-01-04 22:43:14,NRM679364,STR757711,9451.24,cash,USA,branch,structuring
TXTK2IO5MFPO,2024-01-04 22:43:14,NRM581741,STR757711,9626.99,cash,USA,ATM,structuring
TXP45BADR2R8,2024-01-04 22:43:14,RNG824003,STR757711,8534.6,cash,USA,ATM,structuring
TX38TD74C0X4,2024-01-04 22:44:14,STR693423,STR757711,9877.85,cash,USA,ATM,structuring
TX1XYIRXFJQA,2024-01-04 22:47:14,NRM632496,STR757711,8518.12,cash,USA,ATM,structuring
TXI2L5YLQZ3Y,2024-01-04 22:49:14,HRK148458,STR757711,9103.26,cash,USA,branch,structuring
TX2MNNUFG6HM,2024-01-04 22:51:14,NRM629903,STR757711,8980.74,cash,USA,ATM,structuring
TXO60OWJCW25,2024-01-04 22:52:14,MUL703766,STR757711,9559.5,cash,USA,branch,structuring
TXBZP4JPE8BP,2024-01-04 22:53:14,NRM801474,STR757711,8889.09,cash,USA,ATM,structuring
TXDOIIBFB20F,2024-01-04 22:54:14,NRM167136,STR757711,9792.73,cash,USA,branch,structuring
TXR3D7P2UX7W,2024-01-04 22:55:14,HRK152657,STR757711,8513.36,cash,USA,ATM,structuring
TXG2QN3N58SY,2024-01-04 22:57:14,NRM322955,STR757711,8947.99,cash,USA,branch,structuring
TX6XYYETE2QT,2024-01-04 22:59:14,NRM796503,STR757711,9795.05,cash,USA,ATM,structuring
TXWI449XCGND,2024-01-04 22:59:14,MUL121369,STR757711,9863.18,cash,USA,branch,structuring
TX3LI4RO5JOM,2024-01-04 23:00:14,NRM757924,STR757711,9446.56,cash,USA,ATM,structuring
TXDQ8P8YP7JY,2024-01-04 23:00:14,NRM899550,STR757711,8803.28,cash,USA,branch,structuring
TX8G3JTZZNRX,2024-01-04 23:01:14,HRK540552,STR757711,8924.81,cash,USA,ATM,structuring
TXTMJDFZGHJZ,2024-01-04 23:02:14,MUL442722,STR757711,8863.63,cash,USA,ATM,structuring
TX3CLTJU2CCT,2024-01-04 23:02:14,NRM391369,STR757711,9008.01,cash,USA,branch,structuring
TX8EDRMA7DKH,2024-01-04 23:03:14,MUL132537,STR757711,9385.47,cash,USA,branch,structuring
TXKFQH16MNH7,2024-01-04 23:11:14,NRM759176,STR757711,8657.71,cash,USA,ATM,structuring
TXW4NCKGUL0B,2024-01-04 23:13:33,NRM531071,NRM482364,2549.46,ACH,Canada,branch,normal
TXCWX9BZIH3S,2024-01-04 23:14:14,NRM793384,STR757711,8743.45,cash,USA,branch,structuring
TXKA1LSE9GT9,2024-01-04 23:14:14,NRM708158,STR757711,9722.25,cash,USA,branch,structuring
TX4OGUSM9H0D,2024-01-04 23:16:14,HRK757193,STR757711,9130.76,cash,USA,branch,structuring
TX9NBJLBMXWR,2024-01-04 23:17:14,NRM391476,STR757711,9251.66,cash,USA,ATM,structuring
TXY59TWUYSC7,2024-01-04 23:17:14,NRM238890,STR757711,9239.45,cash,USA,branch,structuring
TXTY4QUMSCKA,2024-01-04 23:20:14,NRM418635,STR757711,8916.39,cash,USA,branch,structuring
TX06XHVWAKWZ,2024-01-04 23:23:14,NRM322955,STR757711,9814.72,cash,USA,ATM,structuring
TXXX6O9MDR2U,2024-01-04 23:23:14,HRK598216,STR757711,8938.59,cash,USA,ATM,structuring
TXA1DV7RJF2P,2024-01-04 23:24:14,NRM612262,STR757711,9067.66,cash,USA,ATM,structuring
TXVRUUAM4LM7,2024-01-04 23:26:14,MUL665621,STR757711,9577.98,cash,USA,ATM,structuring
TXQY2IPAQUGZ,2024-01-04 23:27:14,NRM996865,STR757711,9414.61,cash,USA,branch,structuring
TX7DT33C1XID,2024-01-04 23:28:06,HRK260227,MUL975467,18163.65,e-transfer,Nigeria,online,mule_in
TXAHHFY6YMTH,2024-01-04 23:29:14,HRK355836,STR757711,8706.26,cash,USA,ATM,structuring
TXCU51DWZZSK,2024-01-04 23:32:14,NRM203198,STR757711,9274.72,cash,USA,ATM,structuring
TX2G3YU6VK0U,2024-01-04 23:33:41,NRM789305,NRM654816,7230.06,cash,France,online,normal
TX6QIQ365324,2024-01-04 23:36:14,HRK991014,STR757711,8587.76,cash,USA,branch,structuring
TX2XGGEIQU8P,2024-01-04 23:36:14,NRM170674,STR757711,8749.7,cash,USA,branch,structuring
TX2JKQQNJ0RO,2024-01-04 23:46:45,NRM320861,HRK539375,740.1,e-transfer,UK,mobile,normal
TXOGEVOKQY9F,2024-01-04 23:56:20,NRM802729,NRM237235,3455.37,cash,Brazil,online,normal
TX6WCZJX59R0,2024-01-04 23:59:11,NRM220116,NRM724834,133.61,cash,Panama,online,normal
TXZQZ9FMCHYG,2024-01-05 00:06:32,RNG824030,RNG824031,92011.26,ACH,UK,online,fraud_ring
TXJLQV62J16W,2024-01-05 00:53:05,NRM377370,NRM872246,1551.99,ACH,Canada,online,normal
TXGBLFJMZGWF,2024-01-05 01:52:52,HRK350867,HRK587115,1100.76,ACH,Germany,online,normal
TXQU4X9651KN,2024-01-05 02:14:15,MUL781725,NRM132938,16048.21,wire,Nigeria,online,mule_out
TXTTEUGQV2X2,2024-01-05 02:52:48,NRM645175,NRM392004,359.62,cash,Australia,mobile,normal
TXMOKRVGZDPC,2024-01-05 03:10:06,NRM757924,NRM639131,2636.2,e-transfer,Mexico,ATM,normal
TX9THODZZFQK,2024-01-05 04:17:51,NRM725550,NRM418635,29661.47,e-transfer,Germany,online,normal
TXWK8ZQSF6FG,2024-01-05 04:33:31,RNG824022,RNG824023,86247.09,ACH,Canada,online,fraud_ring
TXQHY0WNSB7L,2024-01-05 04:34:44,NRM884309,MUL904150,11406.51,ACH,USA,mobile,normal
TXGQ7QVR7L76,2024-01-05 05:04:32,NRM492077,NRM838797,151.87,wire,USA,branch,normal
TXITCLT62U15,2024-01-05 05:06:22,HRK152657,NRM671858,2072.65,check,Mexico,online,normal
TXK8RYQF8WXK,2024-01-05 05:13:02,NRM636004,NRM994343,292.62,wire,Canada,mobile,normal
TXNTAFEGWFOS,2024-01-05 05:20:27,RNG824046,RNG824047,54872.23,ACH,Canada,online,fraud_ring
TX0VU2FFOWOZ,2024-01-05 05:24:06,NRM379786,HRK801364,2351.78,cash,Cayman Islands,mobile,normal
TXU2NU4H6FQ3,2024-01-05 05:33:06,NRM172132,NRM905635,2742.49,e-transfer,France,mobile,normal
TXDLUCLLE4A2,2024-01-05 05:42:06,NRM663054,STR143064,1457.49,e-transfer,UK,ATM,normal
TXEZ2A5I8JNB,2024-01-05 05:44:53,NRM492077,NRM629903,733.41,wire,Canada,online,normal
TX8LHYZALO45,2024-01-05 06:21:32,HRK578634,NRM881177,126.96,check,UK,mobile,normal
TX78OSLQBW67,2024-01-05 07:03:45,NRM184002,NRM106814,2945.51,cash,UK,branch,normal
TXN4REGB1AJO,2024-01-05 08:24:45,NRM793384,NRM563638,221.39,e-transfer,UK,branch,normal
TXA8BUESEKOU,2024-01-05 08:45:45,NRM802448,MUL888539,4816.19,e-transfer,USA,online,normal
TXXZ6TC5RQ9G,2024-01-05 08:47:38,NRM823378,RNG824028,505.53,e-transfer,Switzerland,third-party,normal
TXE1O5V02FR9,2024-01-05 08:59:33,NRM204837,MUL904150,120470.46,wire,China,online,layering
TX5YQXN2O2LH,2024-01-05 09:03:49,NRM815198,NRM710805,69265.47,wire,Japan,online,layering
TXTP4WISHXUN,2024-01-05 09:59:08,NRM411120,NRM301158,50129.73,wire,India,online,layering
TXLRXNYAUGYD,2024-01-05 10:03:49,NRM710805,RNG824031,67880.16,wire,Nigeria,online,layering
TXOO1V7L53FJ,2024-01-05 10:30:20,RNG824019,MUL427110,5061.33,wire,Singapore,online,mule_in
TX5IMY42KVG4,2024-01-05 10:59:08,NRM301158,NRM238739,49127.14,wire,Australia,online,layering
TXNG2JSG6ZOP,2024-01-05 10:59:33,MUL904150,MUL185884,118061.05,wire,Canada,online,layering
TX9E2IJ02H4S,2024-01-05 11:00:23,NRM101773,NRM346277,7610.08,e-transfer,India,ATM,normal
TXQM1883F7AS,2024-01-05 11:03:40,NRM658582,HRK938722,10045.6,check,France,mobile,normal
TXL5RKH87CYA,2024-01-05 11:04:31,NRM550770,HRK742412,115.45,ACH,Canada,online,normal
TXOCRVSF64AD,2024-01-05 11:13:54,NRM140115,NRM941204,1198.23,wire,USA,third-party,normal
TXF0XUA1OV6O,2024-01-05 11:46:11,MUL426147,NRM542417,108381.83,wire,Russia,online,layering
TXYHM8YA36PT,2024-01-05 12:07:49,NRM468203,HRK829308,3805.24,cash,Canada,online,normal
TXVIY91KJDIF,2024-01-05 12:23:04,NRM725550,NRM333238,167.31,e-transfer,USA,online,normal
TXERB5M8P8KL,2024-01-05 12:25:30,NRM838797,NRM575435,12017.27,e-transfer,USA,mobile,normal
TXQ2RTIWXB5X,2024-01-05 12:26:03,NRM581741,RNG824040,145990.52,wire,Australia,online,layering
TX1B1Z5GTY68,2024-01-05 12:26:52,NRM169403,HRK227253,160991.83,wire,Mexico,online,layering
TXQKI3QBLRHO,2024-01-05 12:41:02,HRK821024,RNG824004,316.56,e-transfer,USA,third-party,normal
TX1EA4KPVMZ7,2024-01-05 12:48:06,NRM140115,NRM487477,1713.95,cash,Mexico,mobile,normal
TX7N6YGC935I,2024-01-05 12:59:33,MUL185884,NRM159942,115651.64,wire,South Africa,online,layering
TXHZGE57KVCN,2024-01-05 13:08:08,NRM376807,NRM681343,1973.91,e-transfer,Germany,online,normal
TXIV0PTG6XOJ,2024-01-05 13:11:40,RNG824022,RNG824023,17969.1,ACH,UK,online,fraud_ring
TX7D4KMZ9F6B,2024-01-05 13:30:20,MUL427110,NRM877236,4377.11,wire,Nigeria,online,mule_out
TXB1ES9N03YW,2024-01-05 13:41:56,RNG824049,RNG824000,26894.93,wire,Cayman Islands,online,fraud_ring
TXMEILNMT3YC,2024-01-05 13:46:11,NRM663750,NRM887625,104046.56,wire,Germany,online,layering
TX6C36BKK2NE,2024-01-05 14:17:19,HRK345884,MUL275939,13134.31,wire,Switzerland,online,mule_in
TXBGI1XW9FWV,2024-01-05 14:26:03,RNG824040,NRM294851,143070.71,wire,Japan,online,layering
TXQJYYIIR41G,2024-01-05 14:41:49,NRM287241,MUL497519,2581.9,wire,South Africa,third-party,normal
TX83B75XCBVL,2024-01-05 14:46:11,NRM542417,NRM663750,106214.19,wire,Russia,online,layering
TXT5QXGYWNO4,2024-01-05 15:06:55,HRK970914,NRM271339,406.3,e-transfer,Canada,mobile,normal
TXALHJHJ3G24,2024-01-05 15:07:08,HRK452457,MUL972335,2839.04,check,Switzerland,online,normal
TX8CE8D2FLXI,2024-01-05 15:59:08,NRM238739,NRM497562,48124.54,wire,Singapore,online,layering
TXHEVUIT3FKK,2024-01-05 16:26:03,NRM294851,NRM378082,140150.9,wire,France,online,layering
TXZ81YB48CTF,2024-01-05 16:26:52,HRK227253,NRM804314,157771.99,wire,Japan,online,layering
TX4JBQP6DNLI,2024-01-05 16:28:06,MUL975467,NRM514850,17400.59,crypto,Panama,online,mule_out
TX05674D3VHM,2024-01-05 16:29:23,NRM159942,NRM757924,1993.72,e-transfer,Germany,online,normal
TXVJ7DXL4O1W,2024-01-05 17:03:49,RNG824031,NRM287241,66494.85,wire,South Africa,online,layering
TXI8OCD0I42C,2024-01-05 17:04:34,NRM205907,MUL242291,240.31,wire,USA,mobile,normal
TX90KOZQTET7,2024-01-05 17:33:15,RNG824031,RNG824032,122424.81,ACH,Cayman Islands,online,fraud_ring
TXPEINR33V4S,2024-01-05 17:33:48,NRM717024,HRK943170,109517.83,wire,Canada,online,layering
TXO1XGJNGVSP,2024-01-05 17:42:36,NRM921414,HRK672661,4029.03,ACH,UAE,mobile,normal
TX3V0EGREG8H,2024-01-05 17:46:11,NRM887625,NRM871476,101878.92,wire,Nigeria,online,layering
TXO0RW65Y74X,2024-01-05 18:18:56,NRM598369,NRM100425,54984.33,ACH,Canada,mobile,normal
TX5HQBQVDBQJ,2024-01-05 18:20:57,NRM520521,NRM354801,674.26,e-transfer,UAE,third-party,normal
TX2MVFY6829I,2024-01-05 18:32:13,NRM217308,NRM781453,1375.4,ACH,USA,ATM,normal
TXHFT9ZZCGL9,2024-01-05 18:33:00,NRM245051,NRM903035,1204.94,cash,UK,online,normal
TX2P67QL3RSN,2024-01-05 18:57:36,NRM245051,NRM745414,330.22,e-transfer,Canada,branch,normal
TXQ98VZOL91K,2024-01-05 19:03:24,NRM632496,NRM172933,687.34,crypto,Nigeria,mobile,normal
TX6ZO3ZG5OJ0,2024-01-05 19:14:51,NRM596171,HRK356736,3688.52,wire,UK,online,normal
TX6JEAYFHMCK,2024-01-05 19:17:19,MUL275939,HRK181247,12098.09,crypto,USA,online,mule_out
TXN2NRJ45E58,2024-01-05 19:33:48,HRK943170,NRM418635,107327.47,wire,South Africa,online,layering
TXZA9AGULM5F,2024-01-05 20:09:00,NRM518801,NRM460663,3211.88,e-transfer,Mexico,online,normal
TXO784KQJULE,2024-01-05 20:09:37,NRM559469,MUL783414,2618.54,wire,Switzerland,ATM,normal
TXWKYK2C6ES3,2024-01-05 20:25:19,NRM543692,MUL781725,1215.91,cash,Canada,mobile,normal
TX3ZOMGN1EEX,2024-01-05 20:36:26,NRM517821,NRM237235,286.14,check,USA,online,normal
TXRS7HNVX9LW,2024-01-05 20:37:52,RNG824042,RNG824043,144111.5,ACH,USA,online,fraud_ring
TXF6EILBWJLK,2024-01-05 20:47:47,RNG824031,RNG824032,112186.39,ACH,UK,online,fraud_ring
TXQVK7WUC2T8,2024-01-05 21:32:27,HRK561239,NRM428914,4851.58,e-transfer,Germany,branch,normal
TXGV7MOIHKKV,2024-01-05 21:59:08,NRM497562,NRM947272,47121.95,wire,Australia,online,layering
TX6U3YW4WM0G,2024-01-05 22:56:23,RNG824025,RNG824026,128866.06,wire,Canada,online,fraud_ring
TXA4SK2MLFDT,2024-01-05 23:30:51,NRM806073,NRM725550,905.24,cash,Canada,third-party,normal
TXF7Y6DB7DG9,2024-01-05 23:33:24,RNG824037,RNG824038,136066.87,ACH,Canada,online,fraud_ring
TXTA5Z9WF53C,2024-01-05 23:33:48,NRM418635,NRM198907,105137.12,wire,Panama,online,layering
TXEY0LXQMEC6,2024-01-06 00:03:49,NRM287241,HRK239816,65109.54,wire,Australia,online,layering
TX8XAZ8J2P7R,2024-01-06 00:41:09,NRM631756,NRM923927,1640.67,wire,USA,online,normal
TXFGCAQVKIZZ,2024-01-06 00:52:54,NRM814825,HRK361303,6057.62,e-transfer,Germany,online,normal
TXOTZJW6N7XI,2024-01-06 01:05:31,RNG824035,RNG824036,102800.42,ACH,Canada,online,fraud_ring
TXH25YIZLGN6,2024-01-06 01:09:18,RNG824027,RNG824028,121856.16,ACH,UK,online,fraud_ring
TXKQHJ9ZU0F5,2024-01-06 01:29:24,NRM871711,NRM982554,1010.63,cash,Cayman Islands,online,normal
TX0Y0BHF0RIY,2024-01-06 02:19:42,NRM776856,HRK356736,4441.79,wire,UK,ATM,normal
TXWWXOEYS8NN,2024-01-06 03:06:07,RNG824003,RNG824004,107899.68,wire,UK,online,fraud_ring
TXDDDBYQFUJY,2024-01-06 03:19:37,HRK557007,NRM161324,378.48,wire,USA,online,normal
TXTSTQF7VGYC,2024-01-06 03:26:03,NRM378082,NRM543555,137231.09,wire,Japan,online,layering
TXG0RF1LFCOP,2024-01-06 04:39:36,NRM306606,NRM174299,450.89,wire,UK,mobile,normal
TX38S30F7M0Z,2024-01-06 05:14:49,NRM472528,NRM132938,1348.63,wire,UK,online,normal
